,talk_id,tags
10041,1511,humanity
10042,1511,life
10043,1512,architecture
10044,1512,design
10045,1512,infrastructure
10046,1512,open-source
10047,1513,creativity
10048,1513,entertainment
10049,1513,live music
10050,1513,music
10051,1513,performance
10052,1514,art
10053,1514,design
10054,1514,gaming
10055,1514,museums
10056,1515,Gender equality
10057,1515,TEDx
10058,1515,feminism
10059,1515,men
10060,1515,sexual violence
10061,1515,violence
10062,1515,women
10063,1516,TEDx
10064,1516,animals
10065,1516,anthropology
10066,1516,deextinction
10067,1516,evolution
10068,1517,creativity
10069,1517,culture
10070,1517,entertainment
10071,1517,introvert
10072,1517,library
10073,1517,literature
10074,1518,children
10075,1518,culture
10076,1518,disability
10077,1518,family
10078,1518,love
10079,1518,mental health
10080,1519,behavioral economics
10081,1519,energy
10082,1519,psychology
10083,1520,Africa
10084,1520,corruption
10085,1520,crime
10086,1520,global issues
10087,1520,journalism
10088,1521,animals
10089,1521,biology
10090,1521,brain
10091,1521,cognitive science
10092,1521,communication
10093,1521,computers
10094,1521,intelligence
10095,1521,language
10096,1521,neuroscience
10097,1521,oceans
10098,1521,science
10099,1521,speech
10100,1522,creativity
10101,1522,economics
10102,1522,entertainment
10103,1522,film
10104,1522,movies
10105,1523,economics
10106,1523,robots
10107,1523,work
10108,1524,drones
10109,1524,robots
10110,1524,technology
10111,1525,Europe
10112,1525,democracy
10113,1525,economics
10114,1525,global issues
10115,1525,politics
10116,1526,drones
10117,1526,entertainment
10118,1526,robots
10119,1526,technology
10120,1526,war
10121,1526,writing
10122,1527,Islam
10123,1527,Middle East
10124,1527,cars
10125,1527,culture
10126,1527,feminism
10127,1527,global issues
10128,1527,women
10129,1528,business
10130,1528,economics
10131,1528,global issues
10132,1528,prediction
10133,1529,Africa
10134,1529,TED Fellows
10135,1529,business
10136,1529,technology
10137,1530,family
10138,1530,global issues
10139,1531,TEDx
10140,1531,architecture
10141,1531,design
10142,1531,global issues
10143,1531,health
10144,1531,public health
10145,1531,sanitation
10146,1532,TED Fellows
10147,1532,entertainment
10148,1532,nature
10149,1532,photography
10150,1532,weather
10151,1533,Islam
10152,1533,culture
10153,1533,faith
10154,1533,global issues
10155,1533,peace
10156,1533,religion
10157,1534,health
10158,1534,health care
10159,1534,medical research
10160,1534,medicine
10161,1534,obesity
10162,1534,public health
10163,1535,art
10164,1535,comedy
10165,1535,design
10166,1535,humor
10167,1536,Bioethics
10168,1536,DNA
10169,1536,TEDx
10170,1536,activism
10171,1536,animals
10172,1536,biodiversity
10173,1536,biology
10174,1536,climate change
10175,1536,conservation
10176,1536,deextinction
10177,1536,environment
10178,1536,genetics
10179,1536,history
10180,1536,innovation
10181,1536,life
10182,1536,paleontology
10183,1536,science
10184,1536,synthetic biology
10185,1537,robots
10186,1537,work
10187,1538,Asia
10188,1538,business
10189,1538,china
10190,1538,democracy
10191,1538,global issues
10192,1538,politics
10193,1539,TEDx
10194,1539,data
10195,1539,global issues
10196,1539,health
10197,1539,technology
10198,1540,TED Fellows
10199,1540,computers
10200,1540,design
10201,1540,interface design
10202,1540,technology
10203,1540,virtual reality
10204,1541,children
10205,1541,entertainment
10206,1541,live music
10207,1541,music
10208,1541,performance
10209,1541,wunderkind
10210,1542,business
10211,1542,corruption
10212,1542,energy
10213,1542,global issues
10214,1543,architecture
10215,1543,design
10216,1543,materials
10217,1544,Internet
10218,1544,animals
10219,1544,technology
10220,1545,Internet
10221,1545,biology
10222,1545,cancer
10223,1545,disease
10224,1545,health
10225,1545,medical research
10226,1545,medicine
10227,1545,molecular biology
10228,1545,nanoscale
10229,1545,science
10230,1545,youth
10231,1546,culture
10232,1546,food
10233,1546,sex
10234,1547,animals
10235,1547,nature
10236,1547,sound
10237,1548,beauty
10238,1548,nature
10239,1548,photography
10240,1548,weather
10241,1549,culture
10242,1549,happiness
10243,1549,travel
10244,1549,world cultures
10245,1549,writing
10246,1550,bacteria
10247,1550,biology
10248,1550,ecology
10249,1550,environment
10250,1550,green
10251,1550,microbes
10252,1550,microbiology
10253,1550,oceans
10254,1550,plastic
10255,1550,pollution
10256,1550,sanitation
10257,1550,science
10258,1550,youth
10259,1551,TEDx
10260,1551,creativity
10261,1551,live music
10262,1551,music
10263,1552,Senses
10264,1552,TEDx
10265,1552,behavioral economics
10266,1552,biology
10267,1552,brain
10268,1552,cognitive science
10269,1552,consciousness
10270,1552,humanity
10271,1552,identity
10272,1552,intelligence
10273,1552,mind
10274,1552,neuroscience
10275,1552,philosophy
10276,1552,psychology
10277,1552,religion
10278,1552,robots
10279,1552,science
10280,1552,self
10281,1553,design
10282,1553,entertainment
10283,1553,materials
10284,1553,technology
10285,1554,children
10286,1554,health care
10287,1554,parenting
10288,1555,advertising
10289,1555,business
10290,1555,marketing
10291,1555,money
10292,1555,trust
10293,1556,culture
10294,1556,money
10295,1557,design
10296,1557,flight
10297,1557,industrial design
10298,1557,manufacturing
10299,1557,transportation
10300,1558,TEDMED
10301,1558,health
10302,1558,health care
10303,1558,medicine
10304,1558,peace
10305,1559,creativity
10306,1559,entertainment
10307,1559,fear
10308,1559,film
10309,1559,theater
10310,1560,TEDx
10311,1560,cars
10312,1560,children
10313,1560,data
10314,1560,health
10315,1560,medicine
10316,1560,sports
10317,1560,technology
10318,1561,creativity
10319,1561,entertainment
10320,1561,music
10321,1561,technology
10322,1562,TEDx
10323,1562,culture
10324,1562,language
10325,1562,philosophy
10326,1563,Senses
10327,1563,creativity
10328,1563,design
10329,1563,sight
10330,1563,smell
10331,1564,Africa
10332,1564,culture
10333,1564,design
10334,1564,language
10335,1564,writing
10336,1565,health
10337,1565,health care
10338,1565,mental health
10339,1566,Autism spectrum disorder
10340,1566,TEDx
10341,1566,disability
10342,1566,live music
10343,1566,music
10344,1567,TEDx
10345,1567,corruption
10346,1567,culture
10347,1567,global issues
10348,1567,women in business
10349,1568,TEDx
10350,1568,architecture
10351,1568,disaster relief
10352,1568,materials
10353,1568,natural disaster
10354,1569,biology
10355,1569,brain
10356,1569,cognitive science
10357,1569,consciousness
10358,1569,health
10359,1569,memory
10360,1569,mental health
10361,1569,mind
10362,1569,neuroscience
10363,1569,science
10364,1570,TEDx
10365,1570,animals
10366,1570,memory
10367,1570,neuroscience
10368,1571,culture
10369,1571,global issues
10370,1571,sports
10371,1571,violence
10372,1571,war
10373,1572,humor
10374,1572,math
10375,1573,body language
10376,1573,health
10377,1573,psychology
10378,1574,business
10379,1574,economics
10380,1574,global issues
10381,1574,inequality
10382,1574,money
10383,1575,art
10384,1575,creativity
10385,1575,design
10386,1575,painting
10387,1575,photography
10388,1576,activism
10389,1576,animals
10390,1576,biodiversity
10391,1576,climate change
10392,1576,community
10393,1576,conservation
10394,1576,deextinction
10395,1576,ecology
10396,1576,environment
10397,1576,oceans
10398,1576,science
10399,1576,sustainability
10400,1577,collaboration
10401,1577,design
10402,1577,museums
10403,1578,Blindness
10404,1578,TEDx
10405,1578,books
10406,1578,choice
10407,1578,design
10408,1578,disability
10409,1578,sight
10410,1578,technology
10411,1579,big problems
10412,1579,disease
10413,1579,global issues
10414,1579,history
10415,1579,insects
10416,1580,crime
10417,1580,entertainment
10418,1581,crime
10419,1581,finance
10420,1581,technology
10421,1582,agriculture
10422,1582,animals
10423,1582,bees
10424,1582,big problems
10425,1582,biodiversity
10426,1582,botany
10427,1582,climate change
10428,1582,conservation
10429,1582,ecology
10430,1582,environment
10431,1582,food
10432,1582,garden
10433,1582,green
10434,1582,history
10435,1582,insects
10436,1582,plants
10437,1582,pollution
10438,1582,science
10439,1582,sustainability
10440,1583,TED Fellows
10441,1583,algorithm
10442,1583,complexity
10443,1583,data
10444,1583,technology
10445,1584,Bioethics
10446,1584,activism
10447,1584,agriculture
10448,1584,animals
10449,1584,conservation
10450,1584,environment
10451,1584,fashion
10452,1584,food
10453,1584,future
10454,1584,global issues
10455,1584,innovation
10456,1584,materials
10457,1584,medical research
10458,1584,molecular biology
10459,1584,science
10460,1584,social change
10461,1584,sustainability
10462,1584,synthetic biology
10463,1585,cities
10464,1585,global issues
10465,1585,politics
10466,1586,Bioethics
10467,1586,brain
10468,1586,cognitive science
10469,1586,crime
10470,1586,medical research
10471,1586,memory
10472,1586,mental health
10473,1586,mind
10474,1586,morality
10475,1586,neuroscience
10476,1586,psychology
10477,1586,science
10478,1586,sight
10479,1587,curiosity
10480,1587,education
10481,1587,humor
10482,1587,mind
10483,1587,neuroscience
10484,1587,science
10485,1587,student
10486,1587,teaching
10487,1588,TEDx
10488,1588,global issues
10489,1588,government
10490,1588,philosophy
10491,1588,trust
10492,1589,culture
10493,1589,education
10494,1590,TEDx
10495,1590,depression
10496,1590,mental health
10497,1590,suicide
10498,1590,youth
10499,1591,ancient world
10500,1591,entertainment
10501,1591,history
10502,1591,storytelling
10503,1591,war
10504,1592,death
10505,1592,world cultures
10506,1593,algorithm
10507,1593,culture
10508,1593,data
10509,1593,love
10510,1593,technology
10511,1594,art
10512,1594,beauty
10513,1594,creativity
10514,1594,demo
10515,1594,film
10516,1594,microbiology
10517,1594,nanoscale
10518,1594,photography
10519,1594,physics
10520,1594,science
10521,1594,science and art
10522,1594,sound
10523,1595,NASA
10524,1595,astronomy
10525,1595,space
10526,1595,technology
10527,1596,Debate
10528,1596,big problems
10529,1596,business
10530,1596,social change
10531,1597,Debate
10532,1597,business
10533,1597,social change
10534,1598,architecture
10535,1598,cities
10536,1598,design
10537,1598,infrastructure
10538,1598,transportation
10539,1599,Foreign Policy
10540,1599,Iran
10541,1599,Middle East
10542,1599,global issues
10543,1599,government
10544,1599,peace
10545,1599,politics
10546,1600,disease
10547,1600,health
10548,1600,medicine
10549,1600,violence
10550,1601,culture
10551,1601,literature
10552,1601,social media
10553,1601,storytelling
10554,1601,technology
10555,1601,writing
10556,1602,cities
10557,1602,culture
10558,1602,design
10559,1602,transportation
10560,1603,culture
10561,1603,death
10562,1603,health care
10563,1603,life
10564,1604,cities
10565,1604,creativity
10566,1604,culture
10567,1604,design
10568,1604,photography
10569,1605,business
10570,1605,policy
10571,1605,privacy
10572,1605,social media
10573,1605,technology
10574,1606,art
10575,1606,culture
10576,1606,dance
10577,1606,identity
10578,1606,performance art
10579,1607,business
10580,1607,culture
10581,1607,design
10582,1607,global issues
10583,1607,sustainability
10584,1608,Africa
10585,1608,business
10586,1608,economics
10587,1608,global issues
10588,1609,books
10589,1609,culture
10590,1609,literature
10591,1609,love
10592,1609,relationships
10593,1609,sex
10594,1609,writing
10595,1610,String theory
10596,1610,TEDx
10597,1610,dark matter
10598,1610,energy
10599,1610,exploration
10600,1610,nanoscale
10601,1610,physics
10602,1610,science
10603,1610,universe
10604,1611,Africa
10605,1611,TED Fellows
10606,1611,architecture
10607,1611,design
10608,1612,business
10609,1612,economics
10610,1612,finance
10611,1612,government
10612,1612,innovation
10613,1612,investment
10614,1612,technology
10615,1612,women in business
10616,1613,Anthropocene
10617,1613,TEDx
10618,1613,agriculture
10619,1613,biology
10620,1613,botany
10621,1613,ecology
10622,1613,farming
10623,1613,food
10624,1613,plants
10625,1613,science
10626,1614,communication
10627,1614,culture
10628,1614,entertainment
10629,1614,storytelling
10630,1614,technology
10631,1615,adventure
10632,1615,disaster relief
10633,1615,nuclear energy
10634,1616,Asia
10635,1616,culture
10636,1616,demo
10637,1616,invention
10638,1617,business
10639,1617,global issues
10640,1617,innovation
10641,1617,narcotics
10642,1617,terrorism
10643,1618,anthropology
10644,1618,business
10645,1618,culture
10646,1618,sanitation
10647,1619,animals
10648,1619,biology
10649,1619,biotech
10650,1619,brain
10651,1619,cyborg
10652,1619,disability
10653,1619,health care
10654,1619,innovation
10655,1619,medical research
10656,1619,medicine
10657,1619,neuroscience
10658,1619,science
10659,1619,technology
10660,1620,Internet
10661,1620,Surveillance
10662,1620,computers
10663,1620,global issues
10664,1620,security
10665,1620,technology
10666,1620,terrorism
10667,1621,entertainment
10668,1621,magic
10669,1621,math
10670,1622,Africa
10671,1622,Asia
10672,1622,china
10673,1622,democracy
10674,1622,economics
10675,1622,global issues
10676,1622,infrastructure
10677,1622,politics
10678,1623,Blindness
10679,1623,Senses
10680,1623,agriculture
10681,1623,design
10682,1623,sight
10683,1623,urban planning
10684,1624,Africa
10685,1624,entrepreneur
10686,1624,global issues
10687,1624,innovation
10688,1624,peace
10689,1624,violence
10690,1625,health
10691,1625,health care
10692,1625,medical research
10693,1625,public health
10694,1626,entertainment
10695,1626,gaming
10696,1626,performance
10697,1627,animals
10698,1627,drones
10699,1627,global issues
10700,1627,sustainability
10701,1628,Africa
10702,1628,Natural resources
10703,1628,animals
10704,1628,biodiversity
10705,1628,botany
10706,1628,climate change
10707,1628,conservation
10708,1628,drones
10709,1628,ecology
10710,1628,environment
10711,1628,green
10712,1628,map
10713,1628,mining
10714,1628,nature
10715,1628,photography
10716,1628,plants
10717,1628,science
10718,1628,technology
10719,1628,trees
10720,1628,visualizations
10721,1628,weather
10722,1629,TEDx
10723,1629,culture
10724,1629,disability
10725,1629,technology
10726,1630,drones
10727,1630,infrastructure
10728,1630,technology
10729,1630,transportation
10730,1631,brain
10731,1631,cognitive science
10732,1631,consciousness
10733,1631,intelligence
10734,1631,memory
10735,1631,mind
10736,1631,neuroscience
10737,1631,productivity
10738,1631,psychology
10739,1631,science
10740,1632,aging
10741,1632,culture
10742,1632,social change
10743,1633,Brazil
10744,1633,brain
10745,1633,evolution
10746,1633,neuroscience
10747,1634,culture
10748,1634,faith
10749,1634,happiness
10750,1635,business
10751,1635,economics
10752,1635,social change
10753,1636,TEDx
10754,1636,biology
10755,1636,illness
10756,1636,medical research
10757,1637,entertainment
10758,1637,journalism
10759,1637,media
10760,1637,news
10761,1637,politics
10762,1638,TED Fellows
10763,1638,adventure
10764,1638,exploration
10765,1638,oceans
10766,1638,open-source
10767,1638,robots
10768,1638,technology
10769,1639,South America
10770,1639,cities
10771,1639,design
10772,1639,infrastructure
10773,1639,sustainability
10774,1640,Africa
10775,1640,culture
10776,1640,nature
10777,1641,Africa
10778,1641,architecture
10779,1641,sustainability
10780,1642,TEDYouth
10781,1642,exploration
10782,1643,TEDx
10783,1643,culture
10784,1643,death
10785,1643,history
10786,1643,humanity
10787,1643,philosophy
10788,1644,consumerism
10789,1644,culture
10790,1644,transportation
10791,1645,business
10792,1645,cities
10793,1645,culture
10794,1645,infrastructure
10795,1646,economics
10796,1646,infrastructure
10797,1646,technology
10798,1647,TEDx
10799,1647,culture
10800,1647,depression
10801,1647,medicine
10802,1647,mental health
10803,1647,suicide
10804,1648,design
10805,1648,innovation
10806,1649,TEDx
10807,1649,behavioral economics
10808,1649,psychology
10809,1650,aging
10810,1650,culture
10811,1650,extreme sports
10812,1650,goal-setting
10813,1651,cities
10814,1651,health
10815,1651,obesity
10816,1652,comedy
10817,1652,entertainment
10818,1652,humor
10819,1652,women
10820,1653,TEDx
10821,1653,culture
10822,1653,language
10823,1653,poetry
10824,1654,business
10825,1654,cancer
10826,1654,finance
10827,1654,medical research
10828,1654,medicine
10829,1654,pharmaceuticals
10830,1655,health
10831,1655,neuroscience
10832,1655,obesity
10833,1656,TEDx
10834,1656,books
10835,1656,computers
10836,1656,history
10837,1656,library
10838,1656,map
10839,1656,technology
10840,1657,TED Fellows
10841,1657,entertainment
10842,1657,music
10843,1657,technology
10844,1658,business
10845,1658,sustainability
10846,1659,Bioethics
10847,1659,Vaccines
10848,1659,biology
10849,1659,biotech
10850,1659,demo
10851,1659,disease
10852,1659,future
10853,1659,health
10854,1659,health care
10855,1659,illness
10856,1659,innovation
10857,1659,medical research
10858,1659,medicine
10859,1659,microbiology
10860,1659,nanoscale
10861,1659,pharmaceuticals
10862,1659,product design
10863,1659,public health
10864,1659,science
10865,1659,technology
10866,1660,Gender equality
10867,1660,feminism
10868,1660,leadership
10869,1660,women
10870,1660,women in business
10871,1660,work
10872,1661,TEDx
10873,1661,art
10874,1661,design
10875,1661,history
10876,1661,museums
10877,1662,AI
10878,1662,TEDx
10879,1662,entertainment
10880,1662,jazz
10881,1662,music
10882,1662,robots
10883,1662,technology
10884,1663,Egypt
10885,1663,Middle East
10886,1663,TED Fellows
10887,1663,culture
10888,1663,relationships
10889,1663,sex
10890,1664,depression
10891,1664,health
10892,1664,heart health
10893,1664,women
10894,1665,business
10895,1665,leadership
10896,1665,productivity
10897,1665,work
10898,1666,communication
10899,1666,entertainment
10900,1666,fear
10901,1667,Internet
10902,1667,education
10903,1667,teaching
10904,1667,technology
10905,1668,crime
10906,1668,data
10907,1669,TEDYouth
10908,1669,activism
10909,1669,toy
10910,1669,youth
10911,1670,TEDx
10912,1670,animals
10913,1670,complexity
10914,1671,animation
10915,1671,creativity
10916,1671,entrepreneur
10917,1672,gender
10918,1672,violence
10919,1672,women
10920,1673,map
10921,1673,space
10922,1673,technology
10923,1674,architecture
10924,1674,cities
10925,1674,design
10926,1674,infrastructure
10927,1675,AI
10928,1675,TEDx
10929,1675,brain
10930,1675,cognitive science
10931,1675,cosmos
10932,1675,engineering
10933,1675,extraterrestrial life
10934,1675,future
10935,1675,gaming
10936,1675,intelligence
10937,1675,machine learning
10938,1675,math
10939,1675,mind
10940,1675,neuroscience
10941,1675,physics
10942,1675,programming
10943,1675,robots
10944,1675,science
10945,1675,software
10946,1675,universe
10947,1676,TED Fellows
10948,1676,art
10949,1676,creativity
10950,1676,interface design
10951,1677,TEDx
10952,1677,democracy
10953,1677,journalism
10954,1677,media
10955,1677,politics
10956,1678,design
10957,1678,green
10958,1678,sustainability
10959,1679,business
10960,1679,finance
10961,1679,investment
10962,1679,sustainability
10963,1680,biomimicry
10964,1680,biotech
10965,1680,cyborg
10966,1680,disability
10967,1680,engineering
10968,1680,hearing
10969,1680,identity
10970,1680,innovation
10971,1680,prosthetics
10972,1680,science
10973,1680,self
10974,1680,sound
10975,1680,speech
10976,1680,technology
10977,1680,vocals
10978,1681,TEDx
10979,1681,culture
10980,1681,love
10981,1681,philosophy
10982,1681,relationships
10983,1682,biology
10984,1682,biomechanics
10985,1682,biotech
10986,1682,design
10987,1682,engineering
10988,1682,future
10989,1682,health
10990,1682,health care
10991,1682,materials
10992,1682,medical research
10993,1682,medicine
10994,1682,molecular biology
10995,1682,science
10996,1682,synthetic biology
10997,1682,technology
10998,1683,business
10999,1683,leadership
11000,1683,motivation
11001,1683,women in business
11002,1684,culture
11003,1684,relationships
11004,1684,sex
11005,1685,Gender equality
11006,1685,TEDx
11007,1685,culture
11008,1685,empathy
11009,1685,happiness
11010,1686,aging
11011,1686,biotech
11012,1686,brain
11013,1686,cognitive science
11014,1686,disability
11015,1686,future
11016,1686,health
11017,1686,health care
11018,1686,innovation
11019,1686,medical research
11020,1686,medicine
11021,1686,molecular biology
11022,1686,neuroscience
11023,1686,science
11024,1686,synthetic biology
11025,1687,cities
11026,1687,software
11027,1687,urban planning
11028,1688,economics
11029,1688,global issues
11030,1688,poverty
11031,1689,TEDYouth
11032,1689,astronomy
11033,1689,dark matter
11034,1689,energy
11035,1689,physics
11036,1689,science
11037,1689,space
11038,1689,universe
11039,1689,youth
11040,1690,business
11041,1690,finance
11042,1690,global issues
11043,1691,Surgery
11044,1691,biotech
11045,1691,brain
11046,1691,cognitive science
11047,1691,computers
11048,1691,creativity
11049,1691,engineering
11050,1691,intelligence
11051,1691,interface design
11052,1691,medical imaging
11053,1691,medical research
11054,1691,memory
11055,1691,neuroscience
11056,1691,science
11057,1691,technology
11058,1691,visualizations
11059,1692,business
11060,1692,economics
11061,1693,Internet
11062,1693,Surveillance
11063,1693,TED Fellows
11064,1693,business
11065,1693,government
11066,1694,DNA
11067,1694,TED Fellows
11068,1694,art
11069,1695,TED Fellows
11070,1695,global issues
11071,1695,health
11072,1695,physics
11073,1696,disability
11074,1696,language
11075,1696,speech
11076,1696,technology
11077,1697,Gender equality
11078,1697,inequality
11079,1697,men
11080,1697,policy
11081,1697,women
11082,1697,work
11083,1697,work-life balance
11084,1698,Africa
11085,1698,innovation
11086,1698,technology
11087,1699,animals
11088,1699,biology
11089,1699,sex
11090,1700,brain
11091,1700,consciousness
11092,1700,culture
11093,1700,philosophy
11094,1700,psychology
11095,1701,behavioral economics
11096,1701,brain
11097,1701,cognitive science
11098,1701,crime
11099,1701,culture
11100,1701,empathy
11101,1701,global issues
11102,1701,morality
11103,1701,neuroscience
11104,1701,prison
11105,1701,psychology
11106,1701,science
11107,1702,Internet
11108,1702,Surveillance
11109,1702,journalism
11110,1702,law
11111,1703,adventure
11112,1703,culture
11113,1703,fear
11114,1703,life
11115,1703,live music
11116,1703,space
11117,1704,TED Prize
11118,1704,business
11119,1704,corruption
11120,1704,global issues
11121,1705,Surveillance
11122,1705,culture
11123,1705,global issues
11124,1705,government
11125,1705,law
11126,1706,AI
11127,1706,TED Brain Trust
11128,1706,algorithm
11129,1706,business
11130,1706,intelligence
11131,1707,education
11132,1707,family
11133,1707,feminism
11134,1707,global issues
11135,1707,women
11136,1708,ancient world
11137,1708,architecture
11138,1708,design
11139,1708,engineering
11140,1709,animals
11141,1709,biodiversity
11142,1709,biology
11143,1709,brain
11144,1709,insects
11145,1709,microbes
11146,1709,microbiology
11147,1709,mind
11148,1709,nanoscale
11149,1709,science
11150,1710,security
11151,1710,social media
11152,1710,technology
11153,1711,dance
11154,1711,exoskeleton
11155,1711,prosthetics
11156,1711,technology
11157,1712,Gender equality
11158,1712,LGBT
11159,1712,Transgender
11160,1712,activism
11161,1712,beauty
11162,1712,fashion
11163,1712,gender
11164,1712,identity
11165,1712,inequality
11166,1713,dance
11167,1713,genetics
11168,1713,music
11169,1714,astronomy
11170,1714,big bang
11171,1714,physics
11172,1714,space
11173,1714,time
11174,1714,universe
11175,1715,activism
11176,1715,business
11177,1715,money
11178,1715,philanthropy
11179,1716,TEDx
11180,1716,data
11181,1716,social media
11182,1716,sociology
11183,1716,technology
11184,1717,corruption
11185,1717,democracy
11186,1717,government
11187,1717,politics
11188,1718,architecture
11189,1718,cities
11190,1719,education
11191,1719,innovation
11192,1719,magic
11193,1719,presentation
11194,1719,religion
11195,1719,science
11196,1719,social change
11197,1719,storytelling
11198,1719,teaching
11199,1720,bacteria
11200,1720,film
11201,1720,insects
11202,1720,nanoscale
11203,1720,nature
11204,1720,photography
11205,1721,Senses
11206,1721,TED Fellows
11207,1721,global issues
11208,1721,prosthetics
11209,1721,technology
11210,1722,Guns
11211,1722,violence
11212,1723,introvert
11213,1723,philosophy
11214,1723,psychology
11215,1723,self
11216,1723,success
11217,1724,culture
11218,1724,family
11219,1724,parenting
11220,1725,LGBT
11221,1725,TEDx
11222,1725,Transgender
11223,1725,gender
11224,1725,medicine
11225,1725,youth
11226,1726,Planets
11227,1726,astronomy
11228,1726,science
11229,1726,space
11230,1726,technology
11231,1726,telescopes
11232,1727,design
11233,1727,industrial design
11234,1727,typography
11235,1728,art
11236,1728,failure
11237,1728,motivation
11238,1729,alternative energy
11239,1729,energy
11240,1729,future
11241,1729,industrial design
11242,1729,nuclear energy
11243,1729,physics
11244,1729,science
11245,1729,sustainability
11246,1729,visualizations
11247,1730,TEDx
11248,1730,biomimicry
11249,1730,design
11250,1730,oceans
11251,1730,sports
11252,1731,Senses
11253,1731,TED Fellows
11254,1731,computers
11255,1731,design
11256,1731,interface design
11257,1731,programming
11258,1732,creativity
11259,1732,failure
11260,1732,success
11261,1732,writing
11262,1733,Autism spectrum disorder
11263,1733,DNA
11264,1733,Vaccines
11265,1733,biology
11266,1733,children
11267,1733,cognitive science
11268,1733,disability
11269,1733,disease
11270,1733,family
11271,1733,genetics
11272,1733,health
11273,1733,medical research
11274,1733,medicine
11275,1733,mental health
11276,1733,neuroscience
11277,1733,pregnancy
11278,1733,psychology
11279,1733,science
11280,1734,DNA
11281,1734,genetics
11282,1734,innovation
11283,1734,physiology
11284,1734,science
11285,1734,sports
11286,1735,Blindness
11287,1735,TED Fellows
11288,1735,health
11289,1735,invention
11290,1735,public health
11291,1735,sight
11292,1736,algorithm
11293,1736,botany
11294,1736,climate change
11295,1736,code
11296,1736,computers
11297,1736,data
11298,1736,ecology
11299,1736,environment
11300,1736,future
11301,1736,green
11302,1736,math
11303,1736,pollution
11304,1736,prediction
11305,1736,science
11306,1736,visualizations
11307,1736,water
11308,1736,weather
11309,1737,future
11310,1737,humor
11311,1737,performance
11312,1737,theater
11313,1738,business
11314,1738,communication
11315,1738,inequality
11316,1738,race
11317,1738,women in business
11318,1739,entertainment
11319,1739,magic
11320,1739,robots
11321,1739,technology
11322,1740,Surveillance
11323,1740,collaboration
11324,1740,iraq
11325,1740,military
11326,1740,war
11327,1741,Google
11328,1741,art
11329,1741,comedy
11330,1741,computers
11331,1741,data
11332,1741,humor
11333,1741,math
11334,1741,physics
11335,1741,science
11336,1741,science and art
11337,1742,live music
11338,1742,music
11339,1742,performance
11340,1743,TEDx
11341,1743,business
11342,1743,crime
11343,1743,finance
11344,1743,law
11345,1744,Internet
11346,1744,algorithm
11347,1744,animals
11348,1744,ants
11349,1744,biomimicry
11350,1744,cancer
11351,1744,computers
11352,1744,evolution
11353,1744,insects
11354,1744,nature
11355,1744,science
11356,1745,culture
11357,1745,depression
11358,1745,mental health
11359,1745,suicide
11360,1746,TEDx
11361,1746,animals
11362,1746,biology
11363,1746,smell
11364,1747,entertainment
11365,1747,humor
11366,1747,online video
11367,1747,spoken word
11368,1747,storytelling
11369,1748,business
11370,1748,leadership
11371,1748,military
11372,1748,work
11373,1749,TEDx
11374,1749,oceans
11375,1749,sustainability
11376,1750,Gender equality
11377,1750,LGBT
11378,1750,culture
11379,1750,depression
11380,1750,identity
11381,1750,pain
11382,1751,sports
11383,1751,technology
11384,1751,virtual reality
11385,1752,PTSD
11386,1752,peace
11387,1752,war
11388,1753,PTSD
11389,1753,film
11390,1753,global issues
11391,1753,journalism
11392,1753,peace
11393,1753,war
11394,1754,environment
11395,1754,nature
11396,1755,TED Fellows
11397,1755,art
11398,1755,global issues
11399,1755,journalism
11400,1755,photography
11401,1755,travel
11402,1755,youth
11403,1756,Alzheimer's
11404,1756,biology
11405,1756,data
11406,1756,disease
11407,1756,genetics
11408,1756,health
11409,1756,privacy
11410,1757,creativity
11411,1757,live music
11412,1757,music
11413,1757,performance
11414,1758,AI
11415,1758,TED Brain Trust
11416,1758,brain
11417,1758,cloud
11418,1758,evolution
11419,1758,future
11420,1758,technology
11421,1759,TED Brain Trust
11422,1759,culture
11423,1759,humanity
11424,1759,personality
11425,1759,psychology
11426,1760,culture
11427,1760,language
11428,1760,poetry
11429,1761,animals
11430,1761,biology
11431,1761,biomimicry
11432,1761,demo
11433,1761,design
11434,1761,exoskeleton
11435,1761,insects
11436,1761,invention
11437,1761,robots
11438,1761,science
11439,1761,technology
11440,1762,Gender equality
11441,1762,LGBT
11442,1762,activism
11443,1762,film
11444,1762,inequality
11445,1762,race
11446,1763,TEDx
11447,1763,activism
11448,1763,comedy
11449,1763,disability
11450,1763,humor
11451,1763,motivation
11452,1764,Internet
11453,1764,activism
11454,1764,crime
11455,1764,hack
11456,1764,terrorism
11457,1765,TED Fellows
11458,1765,activism
11459,1765,animals
11460,1765,environment
11461,1765,journalism
11462,1765,nonviolence
11463,1765,politics
11464,1765,terrorism
11465,1766,creativity
11466,1766,medical research
11467,1766,science
11468,1766,science and art
11469,1766,social change
11470,1766,teaching
11471,1766,theater
11472,1767,comedy
11473,1767,entertainment
11474,1767,family
11475,1767,genetics
11476,1767,history
11477,1767,humanity
11478,1767,humor
11479,1768,atheism
11480,1768,faith
11481,1768,global issues
11482,1768,philosophy
11483,1768,religion
11484,1769,TEDx
11485,1769,culture
11486,1769,language
11487,1770,choice
11488,1770,decision-making
11489,1770,philosophy
11490,1771,culture
11491,1771,language
11492,1771,race
11493,1771,spoken word
11494,1772,animals
11495,1772,creativity
11496,1772,death
